comment,replies,user_name,date
It’s 2024 and I don’t get why whole countries were so obsessive over this band,"[""It's still 2023""]",@apart-timeastronaut6530,2023-12-31T00:11:22Z
Goated!!!,[],@todddegennaro9980,2023-12-29T21:56:02Z
Musical genius. Never be another band as good. But they will try to be. No cigar.,[],@jamesmason5491,2023-12-28T22:47:10Z
This tune is resplendent! I've always appreciated that piccolo trumpet in this wonderful tune. I recall going to a record store to buy this tune on a 45. So long ago. Cheer'o!,[],@walterfechter8080,2023-12-28T10:57:41Z
"Lyrics by John Lennon. Thank you, John!","['Paul McCartney', '@@Greenballoffire no, lyrics by John.', '@@debessar95 What do you mean? Paul wrote the lyrics.', ""@@Greenballoffire John wrote the bulk of the text.  He also rewrote some of Paul's text.  And in general, in the Beatles all the lyrics were edited by John."", '@@debessar95 Absolute nonsense. The lyrics were by McCartney on this song and many others']",@debessar95,2023-12-28T06:27:49Z
Beatles Best and Favorite band Ever!!! The trumpet solo is the Best!!! Splendid Sparkling!!! May God Bless y'all Richly and Jesus Peace!!! Merry Christmas y'all!!! ❤😂😮🎉,[],@user-nw9np6yi7y,2023-12-28T02:36:16Z
"Denny Laine was in my ears & in my eyes, there beneath the blue & moody skies, with wings he’ll fly right back ~ Denny Lay-haine. (RIP)",[],@wuhaninstituteofvirology,2023-12-27T13:58:45Z
_1967._,[],@franksinatraalvesprates9933,2023-12-27T04:25:55Z
"John was 26, Paul was 24, George was 23, and Ringo was 26 here.",['Crazy'],@andrewps3126,2023-12-27T00:47:57Z
😊😊,[],@user-nf4jm4hd2p,2023-12-26T14:01:54Z
💓🧡🧡💓,[],@GermjBerthh,2023-12-25T17:59:17Z
Belloo❤❤,[],@user-rv5er3es7y,2023-12-25T16:13:48Z
A song you can hear  10 times in a row yet still not be bored with it.,[],@tabascocat5102,2023-12-24T23:57:07Z
Los Chicos de Liverpool 😁👏🇬🇧🇨🇺💝,[],@noemifrometa9310,2023-12-23T16:04:51Z
❤❤❤❤❤,[],@user-ln3td2ym5h,2023-12-23T05:46:09Z
But I want to hold your hand,[],@frankbarnwell____,2023-12-23T00:40:58Z
Woman,[],@reinaldoleite598,2023-12-22T21:57:23Z
Awante penny lane ctm! <3,[],@rodrigoastudilloloncon9426,2023-12-22T21:04:17Z
Fantástico..,[],@LinimVdro-dm5js,2023-12-22T00:55:26Z
1:37 A Four of fish and finger pies refers to fish and chips and fingering! Only The Beatles!,[],@Richard-mh5ll,2023-12-20T23:55:56Z
"Considering how popular Taylor Swift is today, do you think she will be remembered with such reverence in 60 years as The Beatles are to us today?","[""NO! These guys were not only amazing musicians but caused people to THINK, and that will cause change. I don't see that happening with her, at all. Be well and safe peace to you and yours.""]",@ThomasDrehfal,2023-12-20T14:42:44Z
❤❤❤,[],@user-qc5vz9ox8c,2023-12-20T11:32:38Z
McCartney was a master bassist.,[],@JerryHawkins-rr3ry,2023-12-20T07:05:02Z
This is my youngest daughter s. Name now she is 27 it's the only name I could think of when she was born,[],@user-lk4xp3jf8s,2023-12-20T00:00:35Z
General,[],@KuiElelo,2023-12-18T09:32:04Z
John Lennon can pass for a model.😊❤,[],@Ok-dw4gz,2023-12-18T09:08:07Z
Cheers🎶🎄,[],@summerz8867,2023-12-18T03:25:19Z
🤎🤎🤎,[],@user-cy8lx1xg8o,2023-12-18T01:44:43Z
"This is a good song, at first I thought it referred to  a girl, but it is about a street.  What I like is they mention details many people see, but do not pay attention to them.  Proof they were not only great composers and singers, but also good observers of what went on around them.",[],@jmrodas9,2023-12-18T01:25:59Z
They also made the best videos,[],@carlsmyth7198,2023-12-17T22:23:31Z
They also made the best videos,[],@carlsmyth7198,2023-12-17T22:23:31Z
素敵な曲でした。😂,[],@user-masayasu,2023-12-17T09:50:50Z
Beloo,[],@ReviNecesoi,2023-12-16T11:06:39Z
😊😊😊😊,[],@DindiVelai-om1ek,2023-12-16T10:43:56Z
Beautiful Music Peace,[],@aj-tp2yh,2023-12-16T10:18:27Z
"My best friend is a scouser, but he is a pure rocker, where as I love the freedom of music.",[],@tonybennett365,2023-12-15T18:12:54Z
My middle name is Layne because of this song 🤍🤍,[],@layne4485,2023-12-15T05:08:26Z
a mi esposa le gusta esta canción,[],@Whopsie71,2023-12-15T04:02:46Z
ペニーレノン大好きです❤️,[],@user-mt4ov7yz2r,2023-12-14T12:53:59Z
❤❤🎉🎉,[],@LotenJung-hb3du,2023-12-14T06:16:57Z
Too bad England doesn't look like that anymore,[],@moonbeam2062,2023-12-14T04:47:37Z
The talent is superb ❤❤❤❤❤❤❤,[],@gabriellafornini4966,2023-12-13T22:54:21Z
🎸🎙📻,[],@markadams4140,2023-12-13T14:34:56Z
❤❤❤❤,[],@user-jh9xm3ph9c,2023-12-13T04:42:06Z
The Beatles are my favorite band of all time yet I've never been a big fan of Penny Lane.,[],@Cookie-dr6iq,2023-12-12T13:06:48Z
❤❤❤❤❤😊,[],@user-xn8dj6nv4m,2023-12-12T12:19:39Z
❤,[],@user-up7ve6qb7o,2023-12-12T11:29:03Z
"Like most people, I expect, I thought that only Paul sang lead vocals on the song - with John on harmonies. However, John songs a few words on his own in the choruses before Paul completes each line. John sings: “I sit and” on the first chorus, “in summer” on the second and “I sit and” on the last.",[],@jrstafford5821,2023-12-11T22:01:45Z
My coolest flex here is that i went: 1:03,[],@HistorianPilipino,2023-12-11T13:15:01Z
This might be my all time favourite Beatles tune,[],@DanValjean79,2023-12-10T17:15:56Z
✨️✨️✨️❤,[],@RiosuReibos-lb7sj,2023-12-10T09:30:07Z
Gold ❤,[],@marinomusico5768,2023-12-10T06:12:59Z
❤👏👏👏👏,[],@mariatteresaaloise498,2023-12-09T17:32:05Z
Must be an English thing 😊,[],@CYCLONE4499,2023-12-09T04:18:16Z
"RIP John, forty-three years gone. Wish you were here!",[],@joejohnston3591,2023-12-09T00:05:56Z
Bello,[],@user-ux4ym1hq5c,2023-12-08T23:31:32Z
"Wow this, disappointingly, doesn't hold up at all. It's just blather and nonsensical horn hooting. Absolute nonsense.",[],@awatts222,2023-12-08T22:15:09Z
"A tribute to Denny Laine, leading member of McCartneys band Wings, should be: ""Denny Laine is in my ears and in my eyes""",[],@je8761,2023-12-08T18:43:44Z
0:03 Nostalgia,[],@user-fc6sf3kb6f,2023-12-08T07:22:00Z
"It's so odd. Sometimes my cat is laying on the floor at night and I call her up to the bed to snuggle. She just lays there like a bag of hammers. But then I play some Beatles music and by a minute she is up on the bed snuggling and then asleep for the night. I guess the Beatles music magic transcends humanity.. at least demonstrated by my cat. This song works but as well does ""Here Comes The Sun"". Every. Single. Time.

I am not some crazy cat person at all. However, this works every time what can I say? If I started singing she is not jumping up on the bed. But I play a Beatles song and there it is.",[],@whichgodofthousandsmeansno5306,2023-12-08T00:58:11Z
I can't comment enough good about this song or the Beatles overall. The magic never dies.,[],@whichgodofthousandsmeansno5306,2023-12-08T00:49:07Z
"This music video is timeless, it’s like it could if come out last week! Their mannerisms, facial expressions, this were the times of sexual freedom too, anyone got off with anyone. They really changed the course of gusto musically and culturally in them times, then other musicians came and tweaked at the sounds abit more pushing the boundaries.",[],@softshallow7435,2023-12-07T16:29:50Z
😙😙😙😚😗😗😗,[],@user-mu8yn3lo4l,2023-12-07T01:56:24Z
the path Lycian Way leads to Olympos (in turkey). They ride past a high wall with peculiar shape in the music video,[],@joakimlundgren7043,2023-12-06T17:13:00Z
💖 💖 💖,[],@BertanNuner-fq3se,2023-12-06T13:37:49Z
❤❤❤😊,[],@user-dv2hc6zy4f,2023-12-06T13:04:00Z
Sound of horse,[],@nightloaf4983,2023-12-06T07:29:19Z
RIP Denny Laine,[],@michaelodonovan7405,2023-12-06T00:23:09Z
Penny lane should be🇬🇧 London street 😊,[],@martes-2,2023-12-05T19:11:26Z
I don't like to ''diss'' other popular musicians but the Beatles insinuated themselves into my heart like no others.  There was an aura about them that nobody else matched.,"[""I'm a huge music freak. I love Joni and Neil and Bob and Warren and new bands like the Baar Brothers and Sea Girls but for me there is still the Beatles and then there's everybody else."", ""I'd be honored if some Beatles fans would take a quick listen to my low-fi acoustic piano & vocal YT performances of BLACKBIRD and PENNY LANE in tribute to 2 of the many genius compositions written by Sir Paul McCartney. Live acoustic with no autotune or digital editing. Peace and everybody stay safe."", ""They were already the most famous/ popular band in the world by the mid 60s, based upon their early success with their boy band rock n roll output.  It seems too coincidental that they would then become the best band ever too.  They had a high profile so were more influential than others for this reason when they started experimenting I reckon. Doesn't make them the best."", ""Hmm, you don't say?"", '\u200b@@pauls7803 When other great musicians gush over them I think nothing more needs to be said. In the words of Noel Gallagher from Oasis "" They were the best and still are"" And that was/is because of their unparalleled melodic genius and their experimentation in songs like "" Tomorrow Never knows"" for example.  \n\n"" Lennon and McCartney are the greatest composers of the 20th century""----Leonard Bernstein classical music composer and conductor.']",@jimmycricket7385,2023-12-05T16:56:55Z
What a great song.,[],@bmonq,2023-12-05T07:45:31Z
I’m 21 years old and I KNOW that the Beatles were and are the best band to ever grace the earth,[],@sinclair4626,2023-12-05T06:28:38Z
I love the Beatles ❤❤❤,[],@jonathanpalma3705,2023-12-04T22:19:18Z
Bellq,[],@user-lj7xz3ko3n,2023-12-04T14:50:35Z
One of the best Beatles songs ever❤❤,[],@larriiplayzrbx,2023-12-04T12:43:53Z
🤗🤗🤗🤗🤗💞,[],@user-ff1nr3cq3y,2023-12-04T00:09:55Z
🤎🤎🤎,[],@user-hh4ok4zi9s,2023-12-03T21:59:15Z
"What a suitable ending, I think!",[],@jamesmckean3221,2023-12-03T17:12:04Z
It’s so tough for my ears to hear the difference between John & Pauls voices but I think the main vocals in this song are paul. Paul’s we’re always a bit more… idk harmonic??? Idk if that’s the word.,"['Harmonic is indeed the word, good friend! Yes you are correct, Paul sings the main vocals in this song, and it is very much his own song. Have you heard the ""Anthology 2"" version, or any of the bootleg versions?']",@harrisonhanson2998,2023-12-02T19:16:46Z
I love how the horses actually look like their hopping and dancing at some points.,['And that George is a horse of a completely different color.'],@harrisonhanson2998,2023-12-02T19:13:09Z
💕💕💕💕,[],@user-nn8op2gk8g,2023-12-01T23:59:10Z
Never stop trying to make friends.,[],@beebee68,2023-12-01T01:50:56Z
Can you believe my old joke came true at 3801 nick nicholes 6cents,[],@robinrevty7194,2023-11-30T19:23:53Z
A catchy little tune indeed. 🎉,[],@Joecarer,2023-11-30T19:18:44Z
❤❤❤❤😊,[],@AndessaVilllon-vb7rj,2023-11-30T11:52:28Z
Blq❤❤❤,[],@KiereMooro-zx7fn,2023-11-30T10:42:17Z
"懐かしい！✨
中学生時代を思い出す😃💡
今、聴いても新鮮！🎶",[],@orangeseven8790,2023-11-30T09:56:18Z
"Well, I've never met a horse 🐴 that didn't like me, yet.",[],@deborahmagana5039,2023-11-30T03:21:04Z
2023 temaso,[],@brithamendez147,2023-11-30T00:35:45Z
❤❤❤❤❤❤❤,[],@user-hq5et2yn3v,2023-11-29T23:46:09Z
I still dont understand the meaning of this video. Ktts too deep,[],@NintenDub,2023-11-29T17:38:46Z
this beautiful!!!!,[],@user-gt2qt9qz9z,2023-11-29T14:56:53Z
I love this song,[],@pankaopan8606,2023-11-29T13:32:55Z
It's just a really great song.,[],@j.c.9784,2023-11-29T08:26:13Z
I keep watching this over again and again it's so beautiful.,[],@susanduchemin6594,2023-11-29T02:38:59Z
Evergreen songs!,[],@GautamKumarGoswami,2023-11-28T10:17:44Z
🥰😍😍🥰🥰🥰😍,[],@BerimNegruo-fn1tx,2023-11-27T21:40:36Z
"As an American this is the most British sounding song ever recorded, and I love it.",['Exactly'],@19spearking93,2023-11-27T04:27:06Z
Bellka,[],@EugeniaoOreslo-uk5kt,2023-11-26T12:25:05Z
Los cuatro wnes más cool de la historia,[],@stefanourrea842,2023-11-26T05:27:17Z
Penny Lane / Strawberry Fields Forever …the greatest double A side ever released..both bonifide masterpieces,[],@Mark-ew1hn,2023-11-26T01:50:18Z
makes me sick to watch videos like this. Its so noticeable how they dont dwell on the new Paul in case everyone notices. So sickening that the lovely fella died and he never got the send off that he deserved by the millions that loved him.,"['😜', 'Get help']",@malachy9400,2023-11-25T20:59:41Z
🎉,[],@user-pp8eb5dw7l,2023-11-25T19:00:15Z
😙😚☺️☺️☺️😚😚,[],@user-gt9df1ix7h,2023-11-25T12:09:43Z
Belloooo,[],@user-fo6gh1sz8m,2023-11-25T00:10:06Z
OMG R THE BEATLES FAKE?,[],@richardjn648,2023-11-24T17:29:45Z
내가 90년대 고등학교시절에 들었던 최고의 노래 😂,[],@user-tx8sz2jf9u,2023-11-24T13:51:37Z
John muito sério. rs,[],@hermanolima470,2023-11-24T12:53:06Z
"見ているだけで？
傍観者さんですか？
考えてないよ（笑）
わかりますか？
考えていた?
みんな一致団結かな?
病院かしら（笑）
笑える（笑）
口答え笑える（笑）
わかります?
悪態つく?
新津恵子の沖縄
諦めてないよ（笑）
何ですか?",[],@user-re5mt3bv2g,2023-11-23T23:50:14Z
❤❤❤❤,[],@user-wp8vz5gs7l,2023-11-23T12:22:39Z
THEビートルズの曲を聴いている。名曲。,[],@user-hf6yb4fp9n,2023-11-23T00:32:03Z
Billy did transform the Beatles and deserves the credit.. Beatles got better the newer songs were the better ones cheers Bill,['Get help'],@matrix-lol,2023-11-22T21:25:02Z
Billy Campbell and George Martin collaborate one of Paul's last demos and bills first hit went to number 2 . Done a good job and made the grade..,[],@matrix-lol,2023-11-22T21:14:34Z
The TOP of the TOP.,[],@jean-pierrehenrie8908,2023-11-22T15:41:22Z
I always thought this song was a bit corny. But by God this song is scooting up my all-time rankings FAST. It's broken the top 40 recently. Possibly a top 25 candidate.,"['The Beatle songs just keep om growing on us.', 'I don’t know why but it made me laugh the way you describe your ever evolving taste in music like it’s some kind of official chart.']",@Robisquick,2023-11-22T06:04:25Z
❤❤❤❤❤❤❤❤,[],@user-mw7vs4tm8m,2023-11-21T09:29:38Z
I just bought 66 cheeseburgers who’s fooling who Richard Simmons it’s a workout crime,[],@robinrevty7194,2023-11-21T04:28:47Z
😍😍😍😍😍,[],@user-vq5ey7lv1q,2023-11-20T23:38:21Z
"I want to go horseback riding with George, love the song~video ♥️",[],@KittyGrizGriz,2023-11-20T21:56:29Z
What kindda drugs was that singer on. Ha ha ha laugh😅 I've been there but don't remember Ha ha lau😅,[],@josephlong2791,2023-11-20T20:54:04Z
"No es ""Felices fiestas"". Es FELIZ NAVIDAD.",[],@miguelangelrodriguez2800,2023-11-20T19:42:47Z
This brilliant band will be remembered forever,[],@Neutral-Night-20,2023-11-20T15:55:11Z
"I think this might be my favorite.Love "" Here Comes the Sun too.",[],@finalflowerchild,2023-11-18T17:54:29Z
😍👍😍😍😍👍,[],@GabryMorebo-sw8mc,2023-11-18T12:47:10Z
❤,[],@LulumLomam-jg5yr,2023-11-18T11:30:39Z
Paul describes a living town ... we are living in Paul's mind. So psychedelic,[],@user-fi5kc4md3w,2023-11-18T04:40:13Z
"John left us and his loving family all because someone wanted to b famous, what a horrible world we live in 🙏🙏 rest in peace John 🙏🙏",[],@thechanneloffun3760,2023-11-17T23:38:57Z
🤩🤩🤩🤩🤩🤩🤩🤩,[],@SantuAbrre-wb5rh,2023-11-17T11:03:15Z
How the croud is looking on John!,[],@advaitagaurahari3403,2023-11-17T08:45:03Z
In these timeless classics it makes you think of a wish to go back to the sixties and seventies to their tours. It's better than most songs coming out now.,[],@redcarcinogenic4941,2023-11-17T03:52:17Z
❤❤❤❤,[],@user-bf3go2zg9c,2023-11-16T11:29:30Z
"at 1:43 of the video, i'm gonna go out out on a limb and guess paul was feeling very groovy.",[],@Mike___Honcho,2023-11-16T02:52:38Z
Brllo,[],@JedduNerdo-ir7og,2023-11-16T02:35:18Z
S😍😍😍,[],@JedduNerdo-ir7og,2023-11-16T01:24:58Z
First song i remember hearing as a child.😊,[],@desmondhull5778,2023-11-14T20:41:50Z
Belp0,[],@SancaMullp,2023-11-14T11:52:51Z
This is also the first ever music video.,"['That would be “Paperback Writer”', '@@johnp515 I always felt that was a very strange song.']",@borood1188,2023-11-14T07:02:45Z
I got to visit Liverpool this year and explore Penny Lane with a Liverpoolian who knew all the deep lore. Took us to see Strawberry Fields and all of their childhood homes. Watching this and actually knowing the place now is surreality in layers.,[],@derekgornall,2023-11-13T01:59:44Z
This song was a banger,[],@jimchiminie1124,2023-11-12T19:51:12Z
"And though she feels as if she's in a play
She is anyway.... 😍","[""“All the world's a stage, and all the men and women merely players” -William Shakespeare""]",@arjunrajendran4826,2023-11-12T13:51:54Z
"It's Paul's song but John is made the central character in the video, strolljng down Penny Lane.",[],@davidlockett4207,2023-11-12T06:44:54Z
🥰🥰🥰,[],@CecitiPaled-sh3bx,2023-11-12T05:41:17Z
Bellq❤❤❤❤,[],@KelyKekui-oc3mn,2023-11-11T21:44:15Z
"Another Idea of Paul :

"" Penny Lane is my ears and 
                                   my eyes
  a mensage of Love in the skies.
  in Summer meanwhile back. """,[],@felipeantunes4485,2023-11-11T01:29:22Z
Time to throw some love Ringo’s way.  Ringo went from pure rocker to a one man orchestral percussion section.  He’s the most melodic drummer // fitting. But he does so much for this song.,[],@anthonyserri7539,2023-11-11T00:52:43Z
They really were amazing.  The way they went from major to minor keys — Help or She Loves You is another amazing example — or the way adding a 7th chord in the perfect spot — it sends chills up your spine.,[],@anthonyserri7539,2023-11-11T00:48:04Z
"Too good for words.   Listen to Paul’s bass.  Melodic - like his work on Something - once you hear its, all you’ll ever key in on.  

This is just so good.  I’m tearing up a little.  Gotta go 🥹",[],@anthonyserri7539,2023-11-11T00:44:58Z
"Damn these guys can make someone want to hum, dance, and sing.  I love the Fab 4.  They just make you happy when you hear their tunes.",[],@longgrayline8055,2023-11-11T00:04:09Z
❤,[],@user-zv3qt7of2c,2023-11-11T00:03:49Z
❤🎉❤🎉❤,[],@user-cb3rd6iw5d,2023-11-10T13:08:04Z
❤,[],@user-vi3fg6gf7s,2023-11-10T12:50:12Z
❤,[],@melygzz9464,2023-11-10T12:14:21Z
"Dew Glitter music will be and Art love to The Beatles 11/9/2023,6:19 pm...","['Star Strickland  and  Keith foundation  FCN will help to get  another  a job to support 1 person ok. Go own:) 11/30/2023,9:58 pm...']",@magalirobinson9355,2023-11-10T00:20:08Z
GOAT,[],@markconrad9619,2023-11-09T05:06:28Z
This trumpet solo own me!!!,[],@HainnTheBurmese,2023-11-08T21:20:37Z
Who here in 2024😢,"['me', 'soon']",@tedrickcrack2017,2023-11-08T21:13:03Z
"THE RUTLES :

     "" DOUBLEBACK ALLEY. ""

( Dirk McQuickly - Ron Nasty. )

Lead Vocal : DIRK McQUICKLY.

( G ) ( P ) December / 1966.

People were proud in Doubleback
                                                 Alley
neighbors were loud but ever
                                            so pally.
People would shout,
joking about.
The smoke and the soot,
mother would put.
The milk bottles out.

We had a good time in 
                            Doubleback Alley
with fences to climb and Father
                                        O'Malley.
To clip your ear and steer you
                                               clear
of the funny man in the ice cream
                                                    van
who talked so queer.

Doubleback Alley takes me back
and in my mind I see.
Happy smiling faces if I flog my
                                             memory.

Plenty to do in Doubleback Alley
play peek - a - boo with 
                          Saccharine Sally.
Bouncing a ball against a wall
showing her draw,
you come indoors.
Her dad would call.

Doubleback Alley takes me back
and in my mind I see.
Happy smiling faces if I flog 
                                      my memory.

Stinking of gin in Doubleback Alley
grinning a grin in Doubleback Alley.
Kick a dustbin, bingo to win.
Windows to break,
mother would take.
The milk bottles in.

Doubleback Alley takes me back
and in my mind I see.
Happy smiling faces if I flog 
                                         my memory.

Doubleback Alley takes me back
and in my mind I see.
Happy smiling faces if I flog 
                                      my memory.


    DOUBLEBACK ALLEY !!!!


( C ) All Rights Reserveds.


*******************************
*******************************
*******************************
*******************************",['I applaud your copy/paste skills'],@felipeantunes4485,2023-11-08T13:48:30Z
Paul McCartney perfectly derscibes what's heppening to me: Penny Lane is in my ears.,[],@CuriousPassenger,2023-11-08T08:27:10Z
My mum’s best friend lives in walking distance of Penny Lane.,[],@idosounds,2023-11-08T02:18:49Z
💜💜💜💜🫶🏻,[],@sorayadominguez3842,2023-11-08T02:18:00Z
"Please To Listen :

         The Original Song :

                THE RUTLES :

             "" BENNY LANE. ""

( Dirk McQuickly -- Ron Nasty. )

Lead Vocal : DIRK McQUICKLY.

( G ) ( P ) December / 1966.

I will tell about
the favorite place :
Benny Lane, a nice place.
I was sorry very good
even said : "" Hello ! ""

    The impeccable Traffic Guard
     observes everything around you.
    He knows it is well better
     than is the his duty.

Benny Lane is a better place
with peace and tranquility.
Our senses show reality.

   The merchant opens your store
    features several of your 
                                        products.
    The barber looks at your image
    and your image is clean.

                  ( Solo. )

Benny Lane is the place that I saw.
The emotions grow in me
when I am on here.

   The flowers appeared on 
                                       the counter
    the perfumes arrive through
                                         the air.
    The florist smiles at the
                                     pedestrians
     as they pass.

The young student
that came from school.
Walking the sidewalk
without delay.
But the rain comes suddenly
and it's gone surprisingly.

  Benny Lane is so dear place.
  Ah! If I could I wanted
  to stay forever.

Benny Lane is the moment
of mine senses.
It's a songs by lived
well matched.

            BENNY LANE !!!!

( C ) All Rights Reserveds. 


******************************
******************************
******************************
******************************",[],@felipeantunes4485,2023-11-07T23:45:57Z
"Imagine living throughout the 60s, every time they released a new song

“Oh they’ve done it again”
“Oh they’ve done it again”
“Oh they’ve done it again”
“Oh they’ve done it again”
“Oh they’ve done it again”
“Oh they’ve done it again”
.....
.....
.....
.....
“Oh they’ve done it again”",[],@a_h_2590,2023-11-07T23:34:23Z
❤❤❤❤,[],@VertyMirlo-ov7ij,2023-11-07T09:54:00Z
""" PENNY LANE IS MY EARS AND
                                IS MY EYES.
  A MENSAGE OF LOVE IN THE
                                        SKIES 
 IN SUMMER MEANWHILE BACK.""

   ( James Paul McCartney. )",[],@felipeantunes4485,2023-11-07T03:34:02Z
❤❤❤,[],@CecitiPaled-sh3bx,2023-11-06T22:25:50Z
I just realised this is colonial music at it's finest :D,[],@hustlinc3540,2023-11-06T19:51:19Z
Here who loves the beatles,[],@eliasdeazumendi3167,2023-11-06T18:55:14Z
Big chune.,[],@akimyoung8507,2023-11-06T13:49:47Z
Bellonn,[],@LeeFerdad-th7fw,2023-11-06T12:42:30Z
"I went to see penny lane , happy days  giggle 👌💯💜💋",[],@gilliannebesny9276,2023-11-05T09:58:22Z
❤❤❤❤❤😊,[],@user-gv3jx4gq1v,2023-11-05T06:07:38Z
"A really amazing (pure, smooth, beautiful) creation.",[],@everythingcounts874,2023-11-05T05:19:22Z
Bella,[],@IbanaIrigin-jg5rc,2023-11-04T16:43:21Z
😍🥰😵❤🍓🍓🍓🍓😋❤💫💃🕺💫😎❤🐞🎶❤️‍🔥🫂😘,[],@peggycarlton6899,2023-11-04T05:54:26Z
❤❤❤❤❤❤😊,[],@FukiMirzbgo-dz1dh,2023-11-03T11:14:44Z
👍👍👍,[],@aliroyfan9897,2023-11-02T21:28:01Z
"I traveled to London in 1984. Very first thing I did. Took the tube to St. John’s Wood to see Abbey Road. Did you know the crossing photos were taken on August 8, 1969. What unpleasant event happened in Los Angeles late that night…..? Beatles tie in.",[],@1sttvbn,2023-11-02T10:48:40Z
😸😸😺😺😺😺😸😸😸😸,[],@user-iw1xm3sk2j,2023-11-02T07:37:00Z
"А вот мне видится иное объяснение данного топонима. Пенни - речь не о монете, а о том большом органе, который (пардон) свисает у коней в низу живота. Ну, и линия этих самых органов, это так позитивно, и это вполне в духе англичан. Натуралистично и правдиво. Вот такое мнение есть.",[],@aleksandrasrechius1290,2023-11-01T21:38:29Z
To call this band a classic is an understatement,[],@403CLT,2023-11-01T20:47:47Z
Beatles forever,[],@user-xr4iq7kq1k,2023-11-01T13:04:39Z
"Not possible again appear band like the Beatles in era modern
Legend i love you alk😮",[],@gopalvenu6565,2023-11-01T10:34:31Z
❤❤❤❤❤❤❤❤,[],@user-lw2dd7sz9q,2023-11-01T10:00:52Z
뮤비 해석좀,[],@th2se_,2023-11-01T04:24:22Z
"2:38

Billy Shepherd: Let me use the guitar *aims for the right hand* oh wait i am no longer billy shepherd i am my new self paul mccartney
Faul: let me correct my self since im now faul let me do left","['Get help', 'Have you ever tried therapy? Is strongly recommend a psychologist.']",@baboonate,2023-11-01T02:59:40Z
I’m glad I lived to experience the Beatles,[],@315Uzin,2023-10-31T06:35:15Z
i really like this song so chill and happy song,[],@msnicerean,2023-10-31T05:00:22Z
Love❤❤❤❤,[],@user-vi6mn9sv2c,2023-10-30T13:42:58Z
❤❤❤,[],@user-rj2ez5fq8c,2023-10-30T10:36:21Z
😍🤩🤩🤩🤩,[],@DaruoArauzu-nm4nw,2023-10-30T00:17:44Z
Offend > arrogant #attack #achieve#motives,[],@prerna95,2023-10-29T15:55:24Z
"I love these vids of the Beatles n their tracks 🙂👍, keep em coming",[],@davidtomlinson6138,2023-10-28T19:00:55Z
It's really ✌️STRANGE✌️ when they say it is strange,[],@Lilanaa_rana,2023-10-28T15:48:06Z
My child is named Penny so I putted this thing on,[],@Lilanaa_rana,2023-10-28T15:47:10Z
❤🎉,[],@user-em2ss3wq8l,2023-10-28T08:18:52Z
Finger pies in summer never gets old.,[],@pizzaking7878,2023-10-28T07:18:43Z
☺️☺️😚😚😘😘😗😗,[],@user-bn7zo4bk2k,2023-10-28T00:08:37Z
Every act in music history is in their shadow.,[],@craigsimons817,2023-10-27T18:56:10Z
❤❤❤❤,[],@user-jy1ro6vd9k,2023-10-27T16:03:37Z
The best ❤,[],@annetortorella5634,2023-10-26T16:41:52Z
Bello❤❤,[],@user-lp8hr6fp5n,2023-10-26T10:35:51Z
My 4-year old daughter’s current favourite song. 😊,"['She has an amazing taste ❤', ""Great!. I played this song to my daughter at 4 yrs old too.  She's 26 now and a Beatle fanatic.  Beatles are magical."", 'Same here, I started playing The Beatles when my kids were that age, now they are all older now, and they play their songs too.', 'gotta teach em young 🗣🗣🗣🙏🙏🙏', ""I'm 9 and I'm obsessed with The Beatles their artwork is excellent.\nJust LOVE THEM!!!!\nAnd I'm happy that your daughter is listening to marvelous music!\nMy first ever song I listened of The Beatles was Yellow submarine""]",@ezraperez6174,2023-10-26T05:09:51Z
Liverpool art school '73.,[],@augusta47,2023-10-26T00:15:32Z
Johnny 😍❤️‍🔥,[],@nicoledubon6564,2023-10-25T13:23:41Z
"Born in 99, became enamored with these lads and became an anglophile in 06, ever since then have loved em, thx to them",[],@KingBigDoon,2023-10-25T09:11:49Z
😗😗,[],@LuisanMirsen-ue9wq,2023-10-25T06:36:07Z
